### Protein	3DFI name	plDDT score	AlphaFold ranked name	AlphaFold unranked name
ECU04_1010	ECU04_1010-m5.pdb	79.32227157901444	ranked_4.pdb	unrelaxed_model_3.pdb
ECU04_1015	ECU04_1015-m1.pdb	91.30602041920979	ranked_0.pdb	unrelaxed_model_2.pdb
ECU04_1015	ECU04_1015-m2.pdb	90.8960224913844	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1015	ECU04_1015-m3.pdb	89.69635624821164	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1015	ECU04_1015-m4.pdb	89.68956560584698	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1015	ECU04_1015-m5.pdb	89.57923724193974	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1020	ECU04_1020-m1.pdb	88.89896098603772	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1020	ECU04_1020-m2.pdb	87.55790823461693	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1020	ECU04_1020-m3.pdb	87.51135157823774	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1020	ECU04_1020-m4.pdb	87.45777567459643	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1020	ECU04_1020-m5.pdb	85.93209913550068	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1030	ECU04_1030-m1.pdb	76.67109784601746	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1030	ECU04_1030-m2.pdb	75.22216040717109	ranked_1.pdb	unrelaxed_model_3.pdb
ECU04_1030	ECU04_1030-m3.pdb	75.05461866008366	ranked_2.pdb	unrelaxed_model_2.pdb
ECU04_1030	ECU04_1030-m4.pdb	74.63046759385273	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1030	ECU04_1030-m5.pdb	73.96036341715414	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1040	ECU04_1040-m1.pdb	79.30602814681343	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1040	ECU04_1040-m2.pdb	77.50706465668384	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1040	ECU04_1040-m3.pdb	76.82442331830885	ranked_2.pdb	unrelaxed_model_5.pdb
ECU04_1040	ECU04_1040-m4.pdb	76.10089478347011	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1040	ECU04_1040-m5.pdb	73.66575241383279	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1050	ECU04_1050-m1.pdb	65.53709139146251	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1050	ECU04_1050-m2.pdb	65.37851455130718	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1050	ECU04_1050-m3.pdb	64.92341607623824	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1050	ECU04_1050-m4.pdb	64.85646217167935	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1050	ECU04_1050-m5.pdb	62.12689906537426	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1060	ECU04_1060-m1.pdb	92.20883869842667	ranked_0.pdb	unrelaxed_model_4.pdb
ECU04_1060	ECU04_1060-m2.pdb	92.00824645788906	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1060	ECU04_1060-m3.pdb	91.86076176557434	ranked_2.pdb	unrelaxed_model_2.pdb
ECU04_1060	ECU04_1060-m4.pdb	91.59628968275156	ranked_3.pdb	unrelaxed_model_3.pdb
ECU04_1060	ECU04_1060-m5.pdb	90.82073116106356	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1070	ECU04_1070-m1.pdb	89.19646788689575	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1070	ECU04_1070-m2.pdb	88.85837751875508	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1070	ECU04_1070-m3.pdb	88.82936381050177	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1070	ECU04_1070-m4.pdb	88.58524009783167	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1070	ECU04_1070-m5.pdb	87.9795690553737	ranked_4.pdb	unrelaxed_model_4.pdb
ECU04_1080	ECU04_1080-m1.pdb	62.848418847373395	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1080	ECU04_1080-m2.pdb	62.65020069665104	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1080	ECU04_1080-m3.pdb	61.571090486072194	ranked_2.pdb	unrelaxed_model_2.pdb
ECU04_1080	ECU04_1080-m4.pdb	60.74999129871339	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1080	ECU04_1080-m5.pdb	58.09099638857582	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1090	ECU04_1090-m1.pdb	90.815518971069	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1090	ECU04_1090-m2.pdb	89.78710477563286	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1090	ECU04_1090-m3.pdb	89.54163416267731	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1090	ECU04_1090-m4.pdb	88.169835514976	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1090	ECU04_1090-m5.pdb	86.28401217287231	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1100	ECU04_1100-m1.pdb	89.40569223342412	ranked_0.pdb	unrelaxed_model_2.pdb
ECU04_1100	ECU04_1100-m2.pdb	89.24933161072889	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1100	ECU04_1100-m3.pdb	88.36302739092758	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1100	ECU04_1100-m4.pdb	87.75335546434363	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1100	ECU04_1100-m5.pdb	82.93385289868773	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1110	ECU04_1110-m1.pdb	89.57353890179809	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1110	ECU04_1110-m2.pdb	89.11691871048382	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1110	ECU04_1110-m3.pdb	88.18328349513307	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1110	ECU04_1110-m4.pdb	86.86522941793459	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1110	ECU04_1110-m5.pdb	83.71366112766296	ranked_4.pdb	unrelaxed_model_3.pdb
ECU04_1120	ECU04_1120-m1.pdb	40.71335515153014	ranked_0.pdb	unrelaxed_model_4.pdb
ECU04_1120	ECU04_1120-m2.pdb	40.49906928448504	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1120	ECU04_1120-m3.pdb	38.26181983649373	ranked_2.pdb	unrelaxed_model_2.pdb
ECU04_1120	ECU04_1120-m4.pdb	35.81956909854778	ranked_3.pdb	unrelaxed_model_3.pdb
ECU04_1120	ECU04_1120-m5.pdb	35.44474819056502	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1130	ECU04_1130-m1.pdb	95.10783966866312	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1130	ECU04_1130-m2.pdb	95.04587602392114	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1130	ECU04_1130-m3.pdb	95.03783806947682	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1130	ECU04_1130-m4.pdb	94.66152538103033	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1130	ECU04_1130-m5.pdb	93.83925157573111	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1140	ECU04_1140-m1.pdb	89.04489011821858	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1140	ECU04_1140-m2.pdb	89.0019175206301	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1140	ECU04_1140-m3.pdb	88.75256193861703	ranked_2.pdb	unrelaxed_model_2.pdb
ECU04_1140	ECU04_1140-m4.pdb	88.54941805724904	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1140	ECU04_1140-m5.pdb	88.27297881696185	ranked_4.pdb	unrelaxed_model_1.pdb
ECU04_1150	ECU04_1150-m1.pdb	92.57536544214081	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1150	ECU04_1150-m2.pdb	92.3744697820228	ranked_1.pdb	unrelaxed_model_3.pdb
ECU04_1150	ECU04_1150-m3.pdb	91.97350606038115	ranked_2.pdb	unrelaxed_model_2.pdb
ECU04_1150	ECU04_1150-m4.pdb	91.92802521206505	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1150	ECU04_1150-m5.pdb	91.85276580804042	ranked_4.pdb	unrelaxed_model_4.pdb
ECU04_1160	ECU04_1160-m1.pdb	95.99539187978189	ranked_0.pdb	unrelaxed_model_2.pdb
ECU04_1160	ECU04_1160-m2.pdb	95.87698029066964	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1160	ECU04_1160-m3.pdb	95.69182537092891	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1160	ECU04_1160-m4.pdb	95.59101920665726	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1160	ECU04_1160-m5.pdb	95.39858949709864	ranked_4.pdb	unrelaxed_model_4.pdb
ECU04_1170	ECU04_1170-m1.pdb	83.46064610509958	ranked_0.pdb	unrelaxed_model_5.pdb
ECU04_1170	ECU04_1170-m2.pdb	83.44587645105753	ranked_1.pdb	unrelaxed_model_3.pdb
ECU04_1170	ECU04_1170-m3.pdb	83.07725277206026	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1170	ECU04_1170-m4.pdb	82.03458620215116	ranked_3.pdb	unrelaxed_model_2.pdb
ECU04_1170	ECU04_1170-m5.pdb	80.91131386796613	ranked_4.pdb	unrelaxed_model_1.pdb
ECU04_1180	ECU04_1180-m1.pdb	93.61694447300732	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1180	ECU04_1180-m2.pdb	93.55712389578117	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1180	ECU04_1180-m3.pdb	93.47668193906571	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1180	ECU04_1180-m4.pdb	93.45959255452335	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1180	ECU04_1180-m5.pdb	93.16898303151966	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1190	ECU04_1190-m1.pdb	92.76746486611455	ranked_0.pdb	unrelaxed_model_2.pdb
ECU04_1190	ECU04_1190-m2.pdb	91.62434249653572	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1190	ECU04_1190-m3.pdb	91.42048193460025	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1190	ECU04_1190-m4.pdb	91.33776611234403	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1190	ECU04_1190-m5.pdb	88.08531782212516	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1200	ECU04_1200-m1.pdb	80.48467113516078	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1200	ECU04_1200-m2.pdb	80.0937035822564	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1200	ECU04_1200-m3.pdb	79.28012437901239	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1200	ECU04_1200-m4.pdb	78.13673956122133	ranked_3.pdb	unrelaxed_model_3.pdb
ECU04_1200	ECU04_1200-m5.pdb	77.96148821882838	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1210	ECU04_1210-m1.pdb	88.38155981196851	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1210	ECU04_1210-m2.pdb	88.12914130684031	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1210	ECU04_1210-m3.pdb	87.89794414260092	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1210	ECU04_1210-m4.pdb	87.38437575367358	ranked_3.pdb	unrelaxed_model_2.pdb
ECU04_1210	ECU04_1210-m5.pdb	87.22817046674113	ranked_4.pdb	unrelaxed_model_4.pdb
ECU04_1220	ECU04_1220-m1.pdb	96.37973764920665	ranked_0.pdb	unrelaxed_model_5.pdb
ECU04_1220	ECU04_1220-m2.pdb	96.3710883866346	ranked_1.pdb	unrelaxed_model_3.pdb
ECU04_1220	ECU04_1220-m3.pdb	95.8166611684667	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1220	ECU04_1220-m4.pdb	95.79511133164164	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1220	ECU04_1220-m5.pdb	95.40273815333565	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1230	ECU04_1230-m1.pdb	71.68254511709009	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1230	ECU04_1230-m2.pdb	70.2087797834067	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1230	ECU04_1230-m3.pdb	70.00138957004543	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1230	ECU04_1230-m4.pdb	68.92255165791697	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1230	ECU04_1230-m5.pdb	68.70842336297794	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1240	ECU04_1240-m1.pdb	88.15619599516154	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1240	ECU04_1240-m2.pdb	87.62122279119629	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1240	ECU04_1240-m3.pdb	85.72736252495417	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1240	ECU04_1240-m4.pdb	85.69321249246995	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1240	ECU04_1240-m5.pdb	84.14777201981585	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1250	ECU04_1250-m1.pdb	85.26894869848084	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1250	ECU04_1250-m2.pdb	85.20705106703835	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1250	ECU04_1250-m3.pdb	84.8513192598317	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1250	ECU04_1250-m4.pdb	84.80518096314358	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1250	ECU04_1250-m5.pdb	84.77810343359897	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1260	ECU04_1260-m1.pdb	81.06336469858577	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1260	ECU04_1260-m2.pdb	79.95288916464597	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1260	ECU04_1260-m3.pdb	79.64029596840462	ranked_2.pdb	unrelaxed_model_2.pdb
ECU04_1260	ECU04_1260-m4.pdb	79.31474244955231	ranked_3.pdb	unrelaxed_model_3.pdb
ECU04_1260	ECU04_1260-m5.pdb	79.08837720260411	ranked_4.pdb	unrelaxed_model_4.pdb
ECU04_1270	ECU04_1270-m1.pdb	87.33773659655755	ranked_0.pdb	unrelaxed_model_5.pdb
ECU04_1270	ECU04_1270-m2.pdb	87.01126794320531	ranked_1.pdb	unrelaxed_model_4.pdb
ECU04_1270	ECU04_1270-m3.pdb	87.0069838085463	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1270	ECU04_1270-m4.pdb	86.1527029229396	ranked_3.pdb	unrelaxed_model_3.pdb
ECU04_1270	ECU04_1270-m5.pdb	86.0160737807711	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1280	ECU04_1280-m1.pdb	94.70145013473689	ranked_0.pdb	unrelaxed_model_2.pdb
ECU04_1280	ECU04_1280-m2.pdb	94.45812814650584	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1280	ECU04_1280-m3.pdb	94.42892717832162	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1280	ECU04_1280-m4.pdb	94.28973137012181	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1280	ECU04_1280-m5.pdb	94.22603064530576	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1290	ECU04_1290-m1.pdb	86.29703406141213	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1290	ECU04_1290-m2.pdb	85.90645700594851	ranked_1.pdb	unrelaxed_model_3.pdb
ECU04_1290	ECU04_1290-m3.pdb	85.73208713394065	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1290	ECU04_1290-m4.pdb	85.49617339463458	ranked_3.pdb	unrelaxed_model_2.pdb
ECU04_1290	ECU04_1290-m5.pdb	81.3417772877203	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1300	ECU04_1300-m1.pdb	69.50202902094384	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1300	ECU04_1300-m2.pdb	69.24412548599695	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1300	ECU04_1300-m3.pdb	67.92418863677494	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1300	ECU04_1300-m4.pdb	67.7942122511208	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1300	ECU04_1300-m5.pdb	65.90348826746255	ranked_4.pdb	unrelaxed_model_4.pdb
ECU04_1310	ECU04_1310-m1.pdb	89.45726407795355	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1310	ECU04_1310-m2.pdb	88.67535203255977	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1310	ECU04_1310-m3.pdb	88.49013012381862	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1310	ECU04_1310-m4.pdb	87.33092333848953	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1310	ECU04_1310-m5.pdb	86.9104387620051	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1320	ECU04_1320-m1.pdb	94.69474949007186	ranked_0.pdb	unrelaxed_model_2.pdb
ECU04_1320	ECU04_1320-m2.pdb	94.5720815351549	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1320	ECU04_1320-m3.pdb	94.48385886953432	ranked_2.pdb	unrelaxed_model_5.pdb
ECU04_1320	ECU04_1320-m4.pdb	94.12384135244645	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1320	ECU04_1320-m5.pdb	93.86239781602033	ranked_4.pdb	unrelaxed_model_3.pdb
ECU04_1330	ECU04_1330-m1.pdb	87.45261977962745	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1330	ECU04_1330-m2.pdb	85.87323483484532	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1330	ECU04_1330-m3.pdb	85.81594029076605	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1330	ECU04_1330-m4.pdb	84.89703435554297	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1330	ECU04_1330-m5.pdb	84.83250161492444	ranked_4.pdb	unrelaxed_model_3.pdb
ECU04_1340	ECU04_1340-m1.pdb	90.01113434341589	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1340	ECU04_1340-m2.pdb	90.00688523756972	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1340	ECU04_1340-m3.pdb	89.40168159433215	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1340	ECU04_1340-m4.pdb	88.10842662779952	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1340	ECU04_1340-m5.pdb	86.57136041473687	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1350	ECU04_1350-m1.pdb	78.53219005662625	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1350	ECU04_1350-m2.pdb	77.88362575559827	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1350	ECU04_1350-m3.pdb	77.69969834589583	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1350	ECU04_1350-m4.pdb	77.67203116693176	ranked_3.pdb	unrelaxed_model_1.pdb
ECU04_1350	ECU04_1350-m5.pdb	75.94901897589524	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1355	ECU04_1355-m1.pdb	81.41673010378751	ranked_0.pdb	unrelaxed_model_4.pdb
ECU04_1355	ECU04_1355-m2.pdb	80.99598565199095	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1355	ECU04_1355-m3.pdb	79.99900398477732	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1355	ECU04_1355-m4.pdb	79.37043244388569	ranked_3.pdb	unrelaxed_model_2.pdb
ECU04_1355	ECU04_1355-m5.pdb	79.29595688476037	ranked_4.pdb	unrelaxed_model_1.pdb
ECU04_1357	ECU04_1357-m1.pdb	77.21437557377683	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1357	ECU04_1357-m2.pdb	75.2015638403116	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1357	ECU04_1357-m3.pdb	73.61384717508355	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1357	ECU04_1357-m4.pdb	72.81194563646082	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1357	ECU04_1357-m5.pdb	71.16308965122616	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1360	ECU04_1360-m1.pdb	92.73333942410359	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1360	ECU04_1360-m2.pdb	92.72094903468484	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1360	ECU04_1360-m3.pdb	92.65275174494839	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1360	ECU04_1360-m4.pdb	92.51637789183695	ranked_3.pdb	unrelaxed_model_2.pdb
ECU04_1360	ECU04_1360-m5.pdb	92.50334256836634	ranked_4.pdb	unrelaxed_model_1.pdb
ECU04_1370	ECU04_1370-m1.pdb	62.90652395781663	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1370	ECU04_1370-m2.pdb	62.728075395222056	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1370	ECU04_1370-m3.pdb	62.168888683718905	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1370	ECU04_1370-m4.pdb	61.672901746902355	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1370	ECU04_1370-m5.pdb	58.96733409408442	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1380	ECU04_1380-m1.pdb	93.57374203391224	ranked_0.pdb	unrelaxed_model_4.pdb
ECU04_1380	ECU04_1380-m2.pdb	93.56128734751051	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1380	ECU04_1380-m3.pdb	93.55829620856986	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1380	ECU04_1380-m4.pdb	93.30314169796763	ranked_3.pdb	unrelaxed_model_1.pdb
ECU04_1380	ECU04_1380-m5.pdb	93.05511547451202	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1390	ECU04_1390-m1.pdb	85.43158832294317	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1390	ECU04_1390-m2.pdb	85.2688525412449	ranked_1.pdb	unrelaxed_model_3.pdb
ECU04_1390	ECU04_1390-m3.pdb	84.13013309789896	ranked_2.pdb	unrelaxed_model_2.pdb
ECU04_1390	ECU04_1390-m4.pdb	82.59103696699574	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1390	ECU04_1390-m5.pdb	79.94916422833764	ranked_4.pdb	unrelaxed_model_4.pdb
ECU04_1400	ECU04_1400-m1.pdb	81.30507573184339	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1400	ECU04_1400-m2.pdb	80.40970094878276	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1400	ECU04_1400-m3.pdb	78.73764274420556	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1400	ECU04_1400-m4.pdb	77.81237029213432	ranked_3.pdb	unrelaxed_model_5.pdb
ECU04_1400	ECU04_1400-m5.pdb	76.69138621337471	ranked_4.pdb	unrelaxed_model_3.pdb
ECU04_1410	ECU04_1410-m1.pdb	34.60691561199774	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1410	ECU04_1410-m2.pdb	33.57611482036688	ranked_1.pdb	unrelaxed_model_3.pdb
ECU04_1410	ECU04_1410-m3.pdb	33.456212004037944	ranked_2.pdb	unrelaxed_model_5.pdb
ECU04_1410	ECU04_1410-m4.pdb	32.89939721060835	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1410	ECU04_1410-m5.pdb	31.975909803030575	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1420	ECU04_1420-m1.pdb	82.47244149099055	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1420	ECU04_1420-m2.pdb	82.0477465799475	ranked_1.pdb	unrelaxed_model_4.pdb
ECU04_1420	ECU04_1420-m3.pdb	79.35752697981728	ranked_2.pdb	unrelaxed_model_5.pdb
ECU04_1420	ECU04_1420-m4.pdb	76.07086278816979	ranked_3.pdb	unrelaxed_model_1.pdb
ECU04_1420	ECU04_1420-m5.pdb	74.06546146564884	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1422	ECU04_1422-m1.pdb	88.969864275995	ranked_0.pdb	unrelaxed_model_5.pdb
ECU04_1422	ECU04_1422-m2.pdb	87.79284192746644	ranked_1.pdb	unrelaxed_model_3.pdb
ECU04_1422	ECU04_1422-m3.pdb	86.9856795957955	ranked_2.pdb	unrelaxed_model_4.pdb
ECU04_1422	ECU04_1422-m4.pdb	86.52571272021278	ranked_3.pdb	unrelaxed_model_1.pdb
ECU04_1422	ECU04_1422-m5.pdb	85.86273055314763	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1425	ECU04_1425-m1.pdb	57.72109280763799	ranked_0.pdb	unrelaxed_model_1.pdb
ECU04_1425	ECU04_1425-m2.pdb	57.68347114672518	ranked_1.pdb	unrelaxed_model_5.pdb
ECU04_1425	ECU04_1425-m3.pdb	57.558984969920076	ranked_2.pdb	unrelaxed_model_2.pdb
ECU04_1425	ECU04_1425-m4.pdb	57.35174684907002	ranked_3.pdb	unrelaxed_model_3.pdb
ECU04_1425	ECU04_1425-m5.pdb	56.60817216306118	ranked_4.pdb	unrelaxed_model_4.pdb
ECU04_1430	ECU04_1430-m1.pdb	85.13306148726618	ranked_0.pdb	unrelaxed_model_3.pdb
ECU04_1430	ECU04_1430-m2.pdb	84.37234404102519	ranked_1.pdb	unrelaxed_model_2.pdb
ECU04_1430	ECU04_1430-m3.pdb	84.26638127672848	ranked_2.pdb	unrelaxed_model_1.pdb
ECU04_1430	ECU04_1430-m4.pdb	83.61103448581514	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1430	ECU04_1430-m5.pdb	83.36876393116559	ranked_4.pdb	unrelaxed_model_5.pdb
ECU04_1435	ECU04_1435-m1.pdb	71.61897966667654	ranked_0.pdb	unrelaxed_model_4.pdb
ECU04_1435	ECU04_1435-m2.pdb	71.55313147525945	ranked_1.pdb	unrelaxed_model_3.pdb
ECU04_1435	ECU04_1435-m3.pdb	71.13207272455045	ranked_2.pdb	unrelaxed_model_5.pdb
ECU04_1435	ECU04_1435-m4.pdb	70.08445827035266	ranked_3.pdb	unrelaxed_model_1.pdb
ECU04_1435	ECU04_1435-m5.pdb	68.15103013823834	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1440	ECU04_1440-m1.pdb	92.65905678555954	ranked_0.pdb	unrelaxed_model_5.pdb
ECU04_1440	ECU04_1440-m2.pdb	92.55779002298398	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1440	ECU04_1440-m3.pdb	92.48128083002636	ranked_2.pdb	unrelaxed_model_3.pdb
ECU04_1440	ECU04_1440-m4.pdb	92.381121970935	ranked_3.pdb	unrelaxed_model_4.pdb
ECU04_1440	ECU04_1440-m5.pdb	92.19015138683277	ranked_4.pdb	unrelaxed_model_2.pdb
ECU04_1450	ECU04_1450-m1.pdb	93.9938495739698	ranked_0.pdb	unrelaxed_model_2.pdb
ECU04_1450	ECU04_1450-m2.pdb	93.72346029577814	ranked_1.pdb	unrelaxed_model_1.pdb
ECU04_1450	ECU04_1450-m3.pdb	92.69869363955321	ranked_2.pdb	unrelaxed_model_3.pdb
